id,ra,dec,type,subtype,I_mean,V_mean,period,I_amp,period2,class_grouped,n_obs_I,I_median,I_p95_p5,I_mad,I_kurtosis,V_minus_I,log_period,log_period2,period_ratio,has_period2,phot_I_path,phot_V_path,n_obs_I_phot,I_phot_mean,I_phot_median,I_phot_weighted_mean,I_phot_std,I_phot_mad,I_phot_p95_p5,n_obs_V,V_phot_mean,V_phot_median,V_phot_weighted_mean,V_phot_std,V_phot_mad,V_phot_p95_p5,V_minus_I_phot_mean,V_minus_I_phot_median,V_minus_I_phot_weighted_mean,ls_period_I,ls_log_period_I,ls_frequency_I,ls_power_I,ls_period_catalog_ratio,ls_log_period_delta_catalog,fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I
LMC563.02.35,05:56:16.36,-66:43:56.9,LPV,OSARG,15.149,16.814,15.034,0.011,28.67,LPV,334,15.148,0.0340000000000006,0.0060000000000002,1.4459928077341018,1.665000000000001,1.1770745459100764,1.4574276929464844,1.9070107755753625,1,OGLE4-GSEP-full\phot\I\LMC563.02.35.dat,,334,15.14909281437126,15.148,15.149092814371258,0.0104588601682732,0.0060000000000002,0.0340000000000006,0,,,,,,,,,,0.0997836508483898,-1.0009406102955745,10.021681823602428,0.1008144188922434,0.0066371990719961,-2.178015156205651,0.0997836508483898,lomb_scargle,1.0,15.148588733807388,0.013345815195627522,0.005238781765202847,0.009729863934738927,3.8800238743115774,0.13454434359487233,0.004299756965071351,1.8824375082134086,0.0026824798122064707,4.258272822856222,0.0005926128457193289,0.8665037981547293,0.0011874495765864907,0.9965175917250496,0.6238677753178445,0.4933978064294049,0.13782473068439927,1.50237658069409,0.2761666731940013,6.033138173230587
LMC563.10.6587,05:56:16.95,-66:18:57.4,LPV,OSARG,14.716,16.338,19.284,0.01,16.941,LPV,336,14.716,0.0269999999999992,0.0049999999999998,-0.1821827459771849,1.6220000000000017,1.285197122810969,1.2289390424565416,0.8785003111387679,1,OGLE4-GSEP-full\phot\I\LMC563.10.6587.dat,,336,14.716589285714283,14.716,14.716589285714283,0.0078072529287991,0.0049999999999998,0.0269999999999992,0,,,,,,,,,,0.9483066502012752,-0.0230512038480229,1.054511217218347,0.1229003201717795,0.0491758271209954,-1.3082483266589922,0.9483066502012752,lomb_scargle,1.0,14.716635032861223,0.00993931958878936,0.004176830153255358,0.007254946517535391,2.156877480822034,0.13648093217004797,0.004003414726290073,5.732011496087448,0.00016447559515623303,5.583760429226725,0.0009015398638417137,4.049234732649946,0.0007607590360746522,3.1328708278593997,0.041083826283631386,0.4029227442314145,0.22519272308246774,5.70275616592636,0.19002753601289782,5.3375660722279505
LMC563.10.1311,05:56:17.59,-66:29:41.8,ECL,,20.192,20.075,1.933539,0.707,,BINARY,336,20.201500000000003,0.807500000000001,0.1194999999999986,5.659978145974831,-0.1170000000000008,0.2863529363335612,,,0,OGLE4-GSEP-full\phot\I\LMC563.10.1311.dat,,336,20.25996726190476,20.201500000000003,20.16975686428096,0.2666167949378436,0.1194999999999986,0.807500000000001,0,,,,,,,,,,0.9667962612228084,-0.0146650377569844,1.0343440910034087,0.1538147257547829,0.5000138405394505,-0.3010179740905456,0.9667962612228084,lomb_scargle,1.0,20.193307402616114,0.4072027690578168,0.1604368900954617,0.21198198398580392,1.7770124131639384,0.36784598842976957,0.10410728235424621,5.4162601928968215,0.09472459947440298,4.602457500626725,0.06405800318257787,3.564093634401035,0.04272577614264356,2.570103599012711,0.9098748649694193,0.05312242201266848,0.6153076108989906,6.164868977249329,0.4104014164663372,6.03780405614377
LMC562.04.11298,05:56:18.13,-67:52:20.8,ECL,,18.77,,1.312224,0.369,,BINARY,84,18.7415,0.4198499999999967,0.0429999999999992,1.1202872078281514,,0.118007976549042,,,0,OGLE4-GSEP-full\phot\I\LMC562.04.11298.dat,,84,18.78744047619048,18.7415,18.766094569920597,0.1251760544473239,0.0429999999999992,0.4198499999999967,0,,,,,,,,,,0.2835477961122125,-0.5473737239379349,3.5267422766504426,0.3299366543310824,0.2160818550127207,-0.665381700486977,0.2835477961122125,lomb_scargle,0.95,18.77364181673325,0.2656691048727338,0.11936899841066274,0.0853619938348626,6.981701135318937,0.5349639895588694,0.09471564329162671,1.146281392796819,0.06337143912560023,2.292366696291566,0.030973969268202433,3.314448355066033,0.017394787389931745,3.73978090768353,0.6690704610481439,6.282989217877514,0.32702062924109043,6.158789483855163,0.1836527397736581,5.437840643675841
LMC563.02.7762,05:56:18.41,-66:36:34.2,OTHER,,17.813,18.173,56.32,0.07,,OTHER,337,17.816,0.169599999999999,0.0199999999999995,21.626615647961533,0.3599999999999994,1.7506626461340558,,,0,OGLE4-GSEP-full\phot\I\LMC563.02.7762.dat,OGLE4-GSEP-full\phot\V\LMC563.02.7762.dat,337,17.839198813056377,17.816,17.82513628503376,0.1211473384669864,0.0199999999999995,0.169599999999999,29,18.24296551724138,18.178,18.19994550742528,0.2467859805520652,0.0070000000000014,0.5833999999999975,0.4037667041850028,0.3620000000000019,0.3748092223915193,11.383935154924718,1.0562924132587137,0.0878430864539313,0.0856099673647288,0.2021295304496576,-0.694370232875342,11.383935154924718,lomb_scargle,1.0,17.825952970839367,0.12724766989536582,0.04969616668162123,0.10783571968906622,25.026917235111508,0.20768563950149466,0.02888004093074169,4.091801708311099,0.032569389022928046,1.9155774494474078,0.019995922588341375,5.8502566104207006,0.013230653695127761,3.727714313609072,1.1277473290648694,0.015159340004796462,0.6923786097219996,6.141222099846576,0.45812447866180966,6.210063401903435
LMC563.27.10535,05:56:18.78,-65:40:53.7,ECL,,20.445,20.85,0.733688,0.362,,BINARY,337,20.481,0.7409999999999997,0.1260000000000012,2.828296798661395,0.4050000000000011,-0.1344885840687476,,,0,OGLE4-GSEP-full\phot\I\LMC563.27.10535.dat,OGLE4-GSEP-full\phot\V\LMC563.27.10535.dat,337,20.50387833827893,20.481,20.426936291789644,0.225856583840049,0.1260000000000012,0.7409999999999997,29,20.881206896551728,20.832,20.8395767293641,0.1919098336106129,0.1080000000000005,0.5763999999999996,0.3773285582727936,0.3509999999999991,0.4126404375744563,0.5803101043377178,-0.2363398674504449,1.723216591483024,0.1252864428170443,0.7909494285550777,-0.1018512833816973,0.5803101043377178,lomb_scargle,1.0,20.43889729058584,0.25048112968648,0.10525711994788557,0.20765048715187298,1.5405011897632426,0.15472037898724433,0.09572647510283176,2.7399659896529234,0.022710502852747786,5.634364778278194,0.034008628877276785,3.196098311669021,0.015593251302197807,0.7864794420219481,0.23724369698509842,0.15443279897234685,0.35526878891909336,1.2593856498898361,0.16289382101918146,2.392986097769427
LMC563.02.7348,05:56:18.91,-66:35:08.3,LPV,OSARG,14.809,16.453,24.19,0.008,13.924,LPV,337,14.809,0.0299999999999993,0.0069999999999996,-0.3791926797580456,1.644,1.3836358683618797,1.1437640146122507,0.5756097560975609,1,OGLE4-GSEP-full\phot\I\LMC563.02.7348.dat,,337,14.809044510385757,14.809,14.809044510385757,0.0093980007284055,0.0069999999999996,0.0299999999999993,0,,,,,,,,,,0.5098505410386662,-0.2925571155002557,1.961359103322324,0.1028775357595324,0.0210769136435992,-1.6761929838621354,0.5098505410386662,lomb_scargle,1.0,14.808844063096519,0.011271923901804915,0.004851697471099728,0.008755104408621893,3.140856424045425,0.1321359264196803,0.004330608657819752,2.232395377168533,0.001874162865491131,2.0954260773671343,0.000562933996089612,3.385282485409329,0.0009774537705450573,4.791458357948942,0.4327712369269311,3.913820630209654,0.12998957896440855,2.9712816610833155,0.22570817355663741,2.1450621564543955
LMC563.19.814,05:56:19.52,-66:10:25.3,ECL,,18.82,19.386,3.0512,0.234,,BINARY,337,18.812,0.2320000000000028,0.0380000000000002,1.4783062521132213,0.565999999999999,0.4844706757019304,,,0,OGLE4-GSEP-full\phot\I\LMC563.19.814.dat,,337,18.824629080118694,18.812,18.81694767479962,0.0693383834087197,0.0380000000000002,0.2320000000000028,0,,,,,,,,,,0.603078126840219,-0.2196264227558093,1.658159955559029,0.2348162400017069,0.197652768366616,-0.7040970984577398,0.603078126840219,lomb_scargle,1.0,18.819230041319923,0.10736729060018224,0.046625376103658606,0.059235005597339026,2.902771282777472,0.27019061561085156,0.04447613355921481,0.20046244335127647,0.01134664379062041,6.240236658690742,0.006494465825895772,0.05272441468504601,0.0049874671683683746,5.772699079334438,0.2551175851541517,5.839311771988189,0.14602136710577923,5.734522391810803,0.1121380562842348,4.970849305929332
LMC563.27.6690,05:56:19.54,-65:38:10.1,LPV,OSARG,13.848,16.234,45.51,0.024,96.3,LPV,337,13.847,0.0861999999999998,0.0169999999999994,0.3690922380130246,2.386000000000001,1.6581068355063928,1.9836262871245345,2.1160184574818723,1,OGLE4-GSEP-full\phot\I\LMC563.27.6690.dat,,337,13.846231454005936,13.847,13.846231454005936,0.0270146535735886,0.0169999999999994,0.0861999999999998,0,,,,,,,,,,741.3992550000004,2.8700521452900496,0.0013488009237344,0.3079900621363347,16.29090870138432,1.2119453097836568,741.3992550000004,lomb_scargle,0.85,13.842310019966034,0.06704101780943081,0.027643434579794103,0.020046644331386095,16.466784249621426,0.4493386882302023,0.022278171676759405,5.129718458105717,0.007913243087849358,2.0947831145028233,0.00850307676059752,6.021244164691796,0.011529128828501399,4.3499705936741275,0.3552016387459863,4.401716812650561,0.3816774950822348,3.198459404733816,0.5175078545843413,2.6806526827900186
LMC563.10.6614,05:56:20.08,-66:18:05.2,LPV,OSARG,14.844,16.477,19.801,0.028,27.01,LPV,337,14.843,0.0442,0.0090000000000003,0.0965785957310552,1.633000000000001,1.2966871237724018,1.4315245841874509,1.3640725215898188,1,OGLE4-GSEP-full\phot\I\LMC563.10.6614.dat,,337,14.843919881305638,14.843,14.843919881305638,0.0132571675127857,0.0090000000000003,0.0442,0,,,,,,,,,,0.949519516526806,-0.0224961042994864,1.0531642400125103,0.3213298891209885,0.0479531092635122,-1.3191832280718885,0.949519516526806,lomb_scargle,1.0,14.844746514077325,0.022375179438046136,0.011019304609882668,0.010799198157360627,4.778685458889297,0.3364379615029347,0.010996801591291775,1.9977402618427713,0.0003101159251189519,1.3669506334526658,0.0006225738057528673,4.451964331622286,0.00010797599975034709,5.56565174963781,0.028200556547690075,3.654655416946709,0.05661408006541424,4.741928853273559,0.009818854951047938,3.8578760094463114
LMC563.19.2,05:56:20.23,-66:12:08.6,LPV,SRV,13.68,16.612,97.9,0.176,418.0,LPV,335,13.658,0.3305999999999987,0.0830000000000001,-0.8873001653659478,2.9319999999999986,1.990782691803138,2.621176281775035,4.269662921348314,1,OGLE4-GSEP-full\phot\I\LMC563.19.2.dat,OGLE4-GSEP-full\phot\V\LMC563.19.2.dat,335,13.66780895522388,13.658,13.66780895522388,0.1000799945482883,0.0830000000000001,0.3305999999999987,29,16.600758620689653,16.608,16.57604647899871,0.238728425378596,0.1600000000000001,0.7690000000000019,2.932949665465772,2.950000000000001,2.908237523774828,0.9980760351517338,-0.0008363721505309,1.0019276736245588,0.5635831688301852,0.0101948522487408,-1.9916190639536688,0.9980760351517338,lomb_scargle,0.85,13.629601200313553,0.24577103412930695,0.11649537710884733,0.06516761540436712,174.041379700879,0.5759968204323471,0.10159518038627421,3.9402750338852326,0.03417693483686343,1.4963076586242001,0.038957952215885404,1.2608148254386349,0.023744626640874643,0.867356949315037,0.3364031119086514,6.182128205212908,0.38346260194394743,2.006360338142109,0.23371804204289406,3.9558127353128647
LMC563.19.6575,05:56:20.50,-65:56:38.7,LPV,OSARG,14.828,16.372,17.761,0.021,365.0,LPV,336,14.828,0.0370000000000008,0.008,-0.1893294187762513,1.5440000000000005,1.2494674142722897,2.562292864456474,20.55064467090817,1,OGLE4-GSEP-full\phot\I\LMC563.19.6575.dat,,336,14.828023809523808,14.828,14.82802380952381,0.0114307531677279,0.008,0.0370000000000008,0,,,,,,,,,,17.76166669884273,1.2494837161806445,0.0563010226999223,0.4065355415451391,1.0000375372356696,1.630190835477663e-05,17.76166669884273,lomb_scargle,1.0,14.827857976349293,0.02118146588870174,0.01039440192024385,0.008788106640700719,3.164810292353505,0.4089272428658305,0.010365749354618103,2.033820756400867,0.00019701988613885041,1.8636485047852522,0.0004571717502182489,4.690204390165882,0.000589074487710689,1.1110174447132481,0.019006815561392578,4.079192299163105,0.04410407145476383,4.871927428142868,0.05682893417138696,5.542105033468953
LMC563.02.1319,05:56:21.35,-66:48:44.3,ECL,,19.258,19.594,2.037913,0.506,,BINARY,337,19.231,0.5244,0.0560000000000009,3.7212674107319335,0.3360000000000021,0.3091856397163255,,,0,OGLE4-GSEP-full\phot\I\LMC563.02.1319.dat,OGLE4-GSEP-full\phot\V\LMC563.02.1319.dat,337,19.272089020771517,19.231,19.243383403526494,0.1516050175206318,0.0560000000000009,0.5244,29,19.57986206896552,19.558,19.563882148954708,0.1278078144654059,0.0249999999999985,0.3518000000000008,0.3077730481940044,0.3269999999999982,0.320498745428214,1.0190111544952292,0.0081789379899517,0.98134352660286,0.2865825102458327,0.5000268188559713,-0.3010067017263737,1.0190111544952292,lomb_scargle,1.0,19.26358617927606,0.44768468657482,0.18154187702280927,0.07420121550507466,1.6073823191295886,0.7604507092713799,0.12340905436405618,0.0020294798684882404,0.09330280002280274,6.2256906787177275,0.08034971561276098,0.019094280758171447,0.05065736987633231,6.060651638620792,0.7560450122854023,6.221631718980751,0.6510844445475586,0.013005841152706726,0.41048341337170685,6.0525337191468385
LMC563.27.7209,05:56:21.93,-65:38:50.3,OTHER,,17.891,18.872,23.958,0.061,,OTHER,337,17.893,0.1071999999999988,0.0210000000000007,0.0216821315037782,0.9810000000000016,1.3794505605779812,,,0,OGLE4-GSEP-full\phot\I\LMC563.27.7209.dat,,337,17.892237388724034,17.893,17.890107524004314,0.0322894742221346,0.0210000000000007,0.1071999999999988,0,,,,,,,,,,23.954616651882954,1.379389225191909,0.0417456064746247,0.4246249360800925,0.9998587800268368,-6.133538607211442e-05,23.954616651882954,lomb_scargle,1.0,17.891862179705566,0.06451237765741355,0.03086024897327675,0.024302497898871765,1.9327979692600372,0.4335261299249138,0.030545362285751047,1.4726067665492797,0.0037616058013248735,2.0311081777755198,0.0013793071571349571,5.920244876202983,0.001812082527525021,3.6039290858773687,0.12314818092956803,5.369079951856547,0.0451560254624442,1.5024245765551445,0.05932430954895992,3.996687326859836
LMC563.10.6579,05:56:22.23,-66:21:26.0,LPV,OSARG,14.53,16.083,37.73,0.012,33.52,LPV,337,14.53,0.0241999999999986,0.0050000000000007,-0.07931247856567,1.552999999999999,1.5766868052009957,1.525304009958239,0.8884177047442355,1,OGLE4-GSEP-full\phot\I\LMC563.10.6579.dat,OGLE4-GSEP-full\phot\V\LMC563.10.6579.dat,337,14.52986350148368,14.53,14.52986350148368,0.007614936971773,0.0050000000000007,0.0241999999999986,29,16.081689655172415,16.08,16.081689655172415,0.0173165970103743,0.0079999999999991,0.0500000000000007,1.5518261536887348,1.549999999999999,1.5518261536887348,37.74274875667104,1.5768335260987296,0.026495155571393,0.2019455238246184,1.0003378944254189,0.0001467208977341,37.74274875667104,lomb_scargle,1.0,14.529707978093455,0.01224883699643383,0.005250303629898129,0.006681753760839944,1.829390243376534,0.2300752026196301,0.004925556589088184,1.0726331757151104,0.0005988942308556104,5.609442480204858,0.0015935770042788612,1.4215036170375606,0.0006375096277648875,1.7668231121442548,0.12158914835784627,3.464176128774637,0.32353237151090436,4.486789397071815,0.12942895208577898,3.7594757164633994
LMC562.11.858,05:56:22.50,-67:38:02.7,ECL,,17.953,17.879,3.1715,0.372,,BINARY,251,17.935,0.2899999999999991,0.0199999999999995,6.395342701900269,-0.073999999999998,0.5012647157334825,,,0,OGLE4-GSEP-full\phot\I\LMC562.11.858.dat,,251,17.955685258964145,17.935,17.948025666829867,0.0867148461443176,0.0199999999999995,0.2899999999999991,0,,,,,,,,,,0.7928725421171584,-0.1007966218932152,1.261236764902669,0.155148351432039,0.2499992250093515,-0.6020613376266977,0.7928725421171584,lomb_scargle,1.0,17.949611481214582,0.13129137564897814,0.054256302827231526,0.07226805347825208,12.881564717226535,0.3054463486754321,0.038312630339192785,2.337974081160162,0.03453698947005821,4.712516491511739,0.015717345012794724,1.0324557231249745,0.006004179966196959,4.448367302346701,0.9014517970782028,0.036568329191414506,0.4102392572278261,0.3017187868240745,0.15671542029456656,1.3796562848856384
LMC563.27.414,05:56:22.68,-65:50:48.1,OTHER,,17.903,17.878,3.6379,0.035,,OTHER,336,17.902,0.0757499999999993,0.0150000000000005,0.4981327433339557,-0.0249999999999985,0.5608507568371164,,,0,OGLE4-GSEP-full\phot\I\LMC563.27.414.dat,OGLE4-GSEP-full\phot\V\LMC563.27.414.dat,336,17.904053571428573,17.902,17.90330717870902,0.0231107028067462,0.0150000000000005,0.0757499999999993,29,17.880344827586207,17.88,17.880519030127235,0.0150125563209816,0.0109999999999992,0.0503999999999997,-0.0237087438423664,-0.022000000000002,-0.0227881485817853,3.636925147073903,0.5607343627684078,0.2749575423086594,0.2093736837185028,0.9997320286632128,-0.0001163940687085,3.636925147073903,lomb_scargle,1.0,17.902994769608434,0.03223104313794011,0.01655688000412908,0.020024470028324592,1.3513188671876668,0.24924928233008414,0.015319809071275366,2.893443649052818,0.005824192057901369,2.0085176859925102,0.001670327499489963,4.811950619311471,0.0016500055781495024,4.702764354416513,0.3801739323776382,2.50481569506646,0.10903056896589045,2.4148049793326027,0.10770405626289835,5.695360372564413
LMC563.10.1239,05:56:22.88,-66:30:25.5,ECL,,19.466,19.635,1.818616,0.568,,BINARY,334,19.4365,0.6240500000000004,0.0554999999999985,3.741199587533429,0.1690000000000004,0.2597410076470887,,,0,OGLE4-GSEP-full\phot\I\LMC563.10.1239.dat,,334,19.48969760479042,19.4365,19.44771355788168,0.1784799217186856,0.0554999999999985,0.6240500000000004,0,,,,,,,,,,0.9093220067654932,-0.0412822982988734,1.0997204428792535,0.3103922826639205,0.5000077018818119,-0.3010233059459621,0.9093220067654932,lomb_scargle,1.0,19.46998685792421,0.4086369278746178,0.1716779647485237,0.1010087638143973,1.8485680173301926,0.6797129506357892,0.1222490114163332,3.7330311898010504,0.092346962143325,1.0966086854907109,0.06599988424500702,4.66664170737096,0.040553133670156206,2.161779728160718,0.7554004819623997,6.196916920247783,0.5398807195277576,6.033918752326981,0.3317256573310667,6.0792108904952755
LMC563.27.1021,05:56:23.01,-65:47:56.6,ECL,,18.961,19.042,1.65324,0.174,,BINARY,335,18.961,0.2065000000000019,0.0370000000000025,0.3993825195782996,0.081000000000003,0.2183359044545291,,,0,OGLE4-GSEP-full\phot\I\LMC563.27.1021.dat,OGLE4-GSEP-full\phot\V\LMC563.27.1021.dat,335,18.967307462686566,18.961,18.95790494830159,0.0634093565732045,0.0370000000000025,0.2065000000000019,29,19.049448275862076,19.034,19.043397612580804,0.0542642912097135,0.0279999999999986,0.161999999999999,0.0821408131755063,0.0730000000000004,0.085492664279215,0.8266265730430489,-0.0826906378391297,1.2097360919800992,0.1883508628192164,0.5000039758553197,-0.3010265422936588,0.8266265730430489,lomb_scargle,1.0,18.960666542516023,0.1461570204613472,0.05782097092392453,0.04975383532146015,1.6640403068480405,0.3843322058323754,0.04019798851644696,1.5786482975479021,0.030121445920181917,3.096648095543472,0.02214536416546144,4.815876604137248,0.01815675465146723,0.532783223077507,0.7493271935200878,6.222536807627254,0.5509072713029084,0.07993171149354161,0.451683164296602,0.5013753400654846
LMC562.20.18,05:56:23.31,-67:24:52.5,LPV,OSARG,13.592,15.883,65.26,0.043,132.3,LPV,328,13.595,0.0726499999999994,0.016,-0.5773270922638685,2.2909999999999986,1.814647069451856,2.121559844187501,2.0272755133312903,1,OGLE4-GSEP-full\phot\I\LMC562.20.18.dat,OGLE4-GSEP-full\phot\V\LMC562.20.18.dat,328,13.591567073170731,13.595,13.591567073170731,0.0225760369555527,0.016,0.0726499999999994,27,15.881407407407409,15.888,15.881407407407409,0.0628026575008875,0.0350000000000001,0.1692,2.2898403342366755,2.2929999999999997,2.2898403342366755,0.4955131118086014,-0.3049448491286899,2.018110068470324,0.3062681326948001,0.0075929070151486,-2.119591918580546,0.4955131118086014,lomb_scargle,1.0,13.591956296942746,0.039144147659684624,0.018391289310050813,0.018339055791979003,13.790213958697327,0.34012978032985386,0.017376542482754342,1.3796785286077715,0.005355026975694444,4.771835198033528,0.0007227918623058005,1.5424207733721478,0.0026639354054466364,5.276916715788372,0.3081756328112532,2.0124781408179846,0.0415958389318904,3.686570494728419,0.15330641340706913,6.041387908536872
