fourier_period_I,fourier_period_source_I,fourier_phase_coverage_I,fourier_offset_I,fourier_model_amp_I,fourier_total_amp_I,fourier_resid_std_I,fourier_chi2_red_I,fourier_var_ratio_I,fourier_A1_I,fourier_phi1_I,fourier_A2_I,fourier_phi2_I,fourier_A3_I,fourier_phi3_I,fourier_A4_I,fourier_phi4_I,fourier_R21_I,fourier_phi21_I,fourier_R31_I,fourier_phi31_I,fourier_R41_I,fourier_phi41_I,id
2.478732952230312,lomb_scargle,1.0,19.364533504463576,0.18996224581605153,0.07698175846885874,0.09133052255019168,1.9268761642166252,0.2953049264133156,0.06597667243271918,3.762061131415337,0.030777072217050172,1.3894745712297132,0.017084640575778846,5.011393775782722,0.018279953878670128,2.467280117738816,0.46648415390205694,0.14853761557862555,0.25894971579843157,0.00839568871629659,0.2770669269098319,6.268591513616228,LMC563.25.1419
0.4987983370292396,lomb_scargle,1.0,14.482530007100266,0.024986623578734313,0.010775797657208095,0.013324970756309283,7.27541806592478,0.24225963204723733,0.010406531153885738,0.755265295866795,0.0007233027772641202,2.2913260334466754,0.0022986011247638455,1.1346427844030085,0.001419574039609577,0.6544436763772403,0.06950469532722661,0.7807954417130853,0.22088062686532786,5.15203220398221,0.1364118377793465,3.9165678000896467,LMC563.25.7078
0.8995175798693894,lomb_scargle,1.0,17.577294579728505,0.11133309071170308,0.04964121973369171,0.03843609640154299,6.485802997045464,0.4787781615770803,0.04856002186979168,3.4484368463966617,0.007033104152301522,6.108083087526538,0.005679416336407473,3.0021561151989524,0.004945164174690692,6.047637764616083,0.1448332163267968,5.4943947019128005,0.11695662641248801,5.22321619036814,0.10183611918360749,4.820260993388609,LMC563.25.7699
741.3992550000004,lomb_scargle,0.85,13.475869799959511,0.261774035437641,0.10160377440341707,0.0599268623012043,148.58131277072414,0.6611826889614607,0.037305742887707376,0.6576033054257023,0.055963243849199755,5.355655274902604,0.07392318106796567,5.659187615844637,0.01830538607307996,5.411884332657145,1.5001240966478706,4.040448664051199,1.9815496313926537,3.68637769956753,0.49068547242659977,2.7814711109543357,LMC563.16.2
0.5141136293864736,lomb_scargle,1.0,15.3595817099705,0.010428971215975573,0.004285732188143137,0.007135041574737666,2.0627345044306282,0.1612460960467742,0.0038485796725133098,5.486702302056773,0.001033317318733531,3.609252452022686,0.0012819774023543503,5.928527748792347,0.0009190887614706464,3.9758592739656615,0.26849316024649805,5.202218462268313,0.33310403095206204,2.0347914569812033,0.23881245541954357,0.8786059872773286,LMC563.25.23
43.09699981909518,lomb_scargle,1.0,17.93341638527842,0.05192674384674831,0.02449676594078533,0.023328627892070054,1.424572443746858,0.36102065512035286,0.02417148009483554,4.189763987442036,0.003017291176154114,2.497210340675022,0.0003297652499790727,1.8402264094623124,0.0025726057647447896,4.619004218260871,0.12482856508231724,0.40086767297053605,0.01364274130856927,1.8373050614953765,0.10643145370706739,0.4263188828519002,LMC563.25.7436
43.27849021551351,lomb_scargle,1.0,16.28649612931002,0.07539186930057014,0.037637155373322226,0.008785979597914457,1.7196286272029684,0.9000260513993663,0.03759389285627024,2.661449022006823,0.0017074308788105849,5.545070649675175,8.91496131871682e-05,1.7522400217233614,0.0005756879774881031,3.5081519815652125,0.045417772650958775,0.22217260566152852,0.0023713855207282437,0.051078262882477965,0.015313337719216403,5.4287265078970925,LMC563.25.7138
0.2888960674220299,lomb_scargle,1.0,20.16732384843063,0.24346762243793502,0.10933938238772316,0.1447050290373668,1.296641167901626,0.23358343506761403,0.10789599189223356,1.8842428852476858,0.007866531251368181,2.6654544461876832,0.012476840738342999,0.6136024183030248,0.009798040915462967,0.7727849695026651,0.07290846595326049,5.180153982871898,0.11563766660400934,1.2440590697395528,0.09081005460563579,5.802184042871095,LMC563.16.11385
0.844248422700055,lomb_scargle,1.0,18.364896500443795,0.0746403362409821,0.03877821569744342,0.035062373248129775,1.9483516213372234,0.3771286600618634,0.037800698420975685,2.706456111071787,0.006421419347610677,2.1544382706380234,0.00423335753975699,4.101899312095914,0.003962482689754902,5.260523094394815,0.16987567997017267,3.0247113556740355,0.11199151646912141,2.2657162860601394,0.1048256475482504,0.7178839572872526,LMC563.16.1081
0.9725024464560316,lomb_scargle,1.0,18.157232427780546,0.077892893943319,0.03306700375925192,0.04563722450747828,4.888332411117638,0.24309449968475993,0.030945956185449073,2.759810674890331,0.008370769574065181,2.249514510947013,0.006854962109483245,2.060842672824137,0.004325996370560301,2.871931204826698,0.2704963945499656,3.0130784683459373,0.2215139861377584,0.06459595533273088,0.13979197619992764,4.399059119624546,LMC563.16.8600
0.9954822785564356,lomb_scargle,1.0,14.94063333471499,0.013040809599342205,0.004605066537729732,0.006652013634245933,1.8131414501347698,0.2130495086616041,0.003082911333296429,0.4992778115857071,0.002348559326694212,4.489188451751323,0.0007512639408218445,1.8133895211190567,0.0023711109438760976,5.728659585985677,0.7617991803166766,3.490632828579909,0.24368652212211023,0.31555608636193533,0.7691142194935484,3.731548339642849,LMC563.25.34
